ACSM2A	ACSM2A	1.0
ACSM2A	ACSM2B	0.9749791492910759
ACSM2A	ACSM4	0.5646371976647206
ACSM2A	ACSM1	0.5629691409507923
ACSM2A	ACSM3	0.5529608006672226
ACSM2A	ACSM5	0.5496246872393661
ACSM2B	ACSM2B	1.0
ACSM2B	ACSM2A	0.9766081871345029
ACSM2B	ACSM4	0.570593149540518
ACSM2B	ACSM1	0.5639097744360902
ACSM2B	ACSM5	0.5505430242272348
ACSM2B	ACSM3	0.5488721804511278
ACSM3	ACSM3	1.0
ACSM3	ACSM4	0.6130612244897959
ACSM3	ACSM5	0.6089795918367347
ACSM3	ACSM2A	0.5412244897959184
ACSM3	ACSM2B	0.5363265306122449
ACSM3	ACSM1	0.5183673469387755
ACSM4	ACSM4	1.0
ACSM4	ACSM3	0.6331950207468879
ACSM4	ACSM5	0.6215767634854772
ACSM4	ACSM2B	0.5784232365145229
ACSM4	ACSM2A	0.5742738589211618
ACSM4	ACSM1	0.5352697095435685
ACSM5	ACSM5	1.0
ACSM5	ACSM3	0.6206322795341098
ACSM5	ACSM4	0.6131447587354409
ACSM5	ACSM1	0.5590682196339434
ACSM5	ACSM2A	0.5482529118136439
ACSM5	ACSM2B	0.5482529118136439
ACSS1	ACSS1	1.0
ACSS2	ACSS2	1.0
ACSS3	ACSS3	1.0
ACTA1	ACTA1	1.0
ACTA1	ACTC1	0.9924050632911392
ACTA1	ACTA2	0.9848101265822785
ACTA1	ACTG2	0.9772151898734177
ACTA1	ACTG1	0.9430379746835443
ACTA1	ACTB	0.9417721518987342
ACTA1	ACTBL2	0.8974683544303798
ACTA1	POTEE	0.8848101265822785
ACTA1	POTEI	0.8784810126582279
ACTA1	POTEF	0.8759493670886076
ACTA1	POTEJ	0.8708860759493671
ACTA1	ACTR1B	0.5620253164556962
ACTA1	ACTR1A	0.5556962025316455
ACTA1	ACTRT3	0.5126582278481012
ACTA2	ACTA2	1.0
ACTA2	ACTC1	0.9873417721518988
ACTA2	ACTG2	0.9860759493670886
ACTA2	ACTA1	0.9848101265822785
ACTA2	ACTG1	0.9468354430379747
ACTA2	ACTB	0.9468354430379747
ACTA2	ACTBL2	0.8987341772151899
ACTA2	POTEE	0.8873417721518987
ACTA2	POTEI	0.8810126582278481
ACTA2	POTEF	0.8784810126582279
ACTA2	POTEJ	0.8746835443037975
ACTA2	ACTR1B	0.5632911392405063
ACTA2	ACTR1A	0.5556962025316455
ACTA2	ACTRT3	0.5075949367088608
ACTB	ACTB	1.0
ACTB	ACTG1	0.9936305732484076
ACTB	ACTA2	0.9528662420382166
ACTB	ACTC1	0.9503184713375796
ACTB	ACTA1	0.9477707006369427
ACTB	ACTG2	0.9464968152866242
ACTB	POTEE	0.9363057324840764
ACTB	ACTBL2	0.935031847133758
ACTB	POTEI	0.9299363057324841
ACTB	POTEF	0.9273885350318471
ACTB	POTEJ	0.9222929936305733
ACTB	ACTR1B	0.5681528662420382
ACTB	ACTR1A	0.5617834394904458
ACTB	ACTRT3	0.5184713375796178
ACTBL2	ACTBL2	1.0
ACTBL2	ACTB	0.9338422391857506
ACTBL2	ACTG1	0.9325699745547074
ACTBL2	ACTC1	0.905852417302799
ACTBL2	ACTG2	0.9045801526717557
ACTBL2	ACTA2	0.9033078880407125
ACTBL2	ACTA1	0.9020356234096693
ACTBL2	POTEE	0.8753180661577609
ACTBL2	POTEI	0.8727735368956743
ACTBL2	POTEF	0.8676844783715013
ACTBL2	POTEJ	0.8651399491094147
ACTBL2	ACTR1B	0.5559796437659033
ACTBL2	ACTR1A	0.5458015267175572
ACTBL2	ACTRT3	0.5025445292620865
ACTC1	ACTC1	1.0
ACTC1	ACTA1	0.9936628643852978
ACTC1	ACTA2	0.9885931558935361
ACTC1	ACTG2	0.9809885931558935
ACTC1	ACTG1	0.9467680608365019
ACTC1	ACTB	0.9455006337135615
ACTC1	ACTBL2	0.9024081115335868
ACTC1	POTEE	0.8884664131812421
ACTC1	POTEI	0.8821292775665399
ACTC1	POTEF	0.8795944233206591
ACTC1	POTEJ	0.8745247148288974
ACTC1	ACTR1B	0.5652724968314322
ACTC1	ACTR1A	0.55893536121673
ACTC1	ACTRT3	0.5133079847908745
ACTG1	ACTG1	1.0
ACTG1	ACTB	0.9936305732484076
ACTG1	ACTA2	0.9528662420382166
ACTG1	ACTG2	0.9528662420382166
ACTG1	ACTC1	0.9515923566878981
ACTG1	ACTA1	0.9490445859872612
ACTG1	ACTBL2	0.9337579617834395
ACTG1	POTEE	0.9299363057324841
ACTG1	POTEI	0.9248407643312102
ACTG1	POTEF	0.9222929936305733
ACTG1	POTEJ	0.9171974522292994
ACTG1	ACTR1B	0.5681528662420382
ACTG1	ACTR1A	0.5617834394904458
ACTG1	ACTRT3	0.5197452229299363
ACTG2	ACTG2	1.0
ACTG2	ACTA2	0.9898348157560356
ACTG2	ACTC1	0.9834815756035579
ACTG2	ACTA1	0.9809402795425667
ACTG2	ACTG1	0.9504447268106735
ACTG2	ACTB	0.9440914866581956
ACTG2	ACTBL2	0.9034307496823379
ACTG2	POTEE	0.8843710292249047
ACTG2	POTEI	0.8805590851334181
ACTG2	POTEF	0.8780177890724269
ACTG2	POTEJ	0.8729351969504447
ACTG2	ACTR1B	0.5628970775095299
ACTG2	ACTR1A	0.5565438373570522
ACTG2	ACTRT3	0.5095298602287166
ACTL6A	ACTL6A	1.0
ACTL6A	ACTL6B	0.8390677025527192
ACTL6B	ACTL6B	1.0
ACTL6B	ACTL6A	0.8641975308641975
ACTL7A	ACTL7A	1.0
ACTL7A	ACTL7B	0.5197368421052632
ACTL7B	ACTL7B	1.0
ACTL7B	ACTL7A	0.5524475524475524
ACTL8	ACTL8	1.0
ACTL9	ACTL9	1.0
ACTN1	ACTN1	1.0
ACTN1	ACTN4	0.8150259067357513
ACTN1	ACTN2	0.7704663212435233
ACTN1	ACTN3	0.7352331606217617
ACTN2	ACTN2	1.0
ACTN2	ACTN1	0.8044062332079527
ACTN2	ACTN3	0.7931219774314885
ACTN2	ACTN4	0.7764642665233745
ACTN3	ACTN3	1.0
ACTN3	ACTN2	0.7515274949083504
ACTN3	ACTN1	0.7265784114052953
ACTN3	ACTN4	0.7016293279022403
ACTN4	ACTN4	1.0
ACTN4	ACTN1	0.8404423380726699
ACTN4	ACTN2	0.7725118483412322
ACTN4	ACTN3	0.7240652975250131
ACTR10	ACTR10	1.0
ACTR1A	ACTR1A	1.0
ACTR1A	ACTR1B	0.9406451612903226
ACTR1A	ACTG1	0.5690322580645162
ACTR1A	ACTC1	0.5690322580645162
ACTR1A	ACTB	0.5690322580645162
ACTR1A	ACTA2	0.5664516129032258
ACTR1A	ACTA1	0.5664516129032258
ACTR1A	ACTG2	0.5651612903225807
ACTR1A	ACTBL2	0.5535483870967742
ACTR1A	POTEE	0.5432258064516129
ACTR1A	POTEI	0.5432258064516129
ACTR1A	POTEF	0.5419354838709678
ACTR1A	POTEJ	0.535483870967742
ACTR1B	ACTR1B	1.0
ACTR1B	ACTR1A	0.9370179948586118
ACTR1B	ACTG1	0.5732647814910026
ACTR1B	ACTC1	0.5732647814910026
ACTR1B	ACTB	0.5732647814910026
ACTR1B	ACTA2	0.5719794344473008
ACTR1B	ACTA1	0.570694087403599
ACTR1B	ACTG2	0.5694087403598972
ACTR1B	ACTBL2	0.5616966580976864
ACTR1B	POTEE	0.5424164524421594
ACTR1B	POTEI	0.5424164524421594
ACTR1B	POTEF	0.5411311053984575
ACTR1B	POTEJ	0.5347043701799485
ACTR2	ACTR2	1.0
ACTR3	ACTR3	1.0
ACTR3	ACTR3B	0.9055299539170507
ACTR3B	ACTR3B	1.0
ACTR3B	ACTR3	0.9086705202312139
ACTR3C	ACTR3C	1.0
ACTR3C	ACTR3B	0.6420581655480985
ACTR3C	ACTR3	0.5570469798657718
ACTR5	ACTR5	1.0
ACTR6	ACTR6	1.0
ACTR8	ACTR8	1.0
ACTRT1	ACTRT1	1.0
ACTRT1	ACTRT2	0.7573435504469987
ACTRT2	ACTRT2	1.0
ACTRT2	ACTRT1	0.7622107969151671
ACTRT3	ACTRT3	1.0
ACTRT3	ACTG1	0.5271317829457365
ACTRT3	ACTB	0.5258397932816538
ACTRT3	ACTA1	0.5232558139534884
ACTRT3	ACTC1	0.5232558139534884
ACTRT3	ACTG2	0.5180878552971576
ACTRT3	ACTA2	0.5180878552971576
ACTRT3	ACTBL2	0.5103359173126615
ACTRT3	POTEF	0.5116279069767442
ACTRT3	POTEI	0.5077519379844961
ACTRT3	POTEE	0.5051679586563308
ACTRT3	POTEJ	0.5038759689922481
ACVR1	ACVR1	1.0
ACVR1	ACVRL1	0.5409219190968956
ACVR1B	ACVR1B	1.0
ACVR1B	TGFBR1	0.6597156398104266
ACVR1B	ACVR1C	0.6208530805687204
ACVR1C	ACVR1C	1.0
ACVR1C	TGFBR1	0.6448780487804878
ACVR1C	ACVR1B	0.6341463414634146
ACVR2A	ACVR2A	1.0
ACVR2A	ACVR2B	0.6768802228412256
ACVR2B	ACVR2B	1.0
ACVR2B	ACVR2A	0.651928504233302
ACVRL1	ACVRL1	1.0
ACVRL1	ACVR1	0.5514981273408239
ACY1	ACY1	1.0
ACY1	ABHD14A	0.9787735849056604
ACY3	ACY3	1.0
ACYP1	ACYP1	1.0
ACYP2	ACYP2	1.0
ADA	ADA	1.0
ADA2	ADA2	1.0
ADAD2	ADAD2	1.0
ADAL	ADAL	1.0
ADAM10	ADAM10	1.0
ADAM11	ADAM11	1.0
ADAM11	ADAM22	0.5116866708780796
ADAM12	ADAM12	1.0
ADAM15	ADAM15	1.0
ADAM17	ADAM17	1.0
ADAM18	ADAM18	1.0
ADAM19	ADAM19	1.0
ADAM2	ADAM2	1.0
ADAM20	ADAM20	1.0
ADAM20	ADAM21	0.5561728395061728
ADAM21	ADAM21	1.0
ADAM21	ADAM20	0.6043882978723404
ADAM22	ADAM22	1.0
ADAM23	ADAM23	1.0
ADAM28	ADAM28	1.0
ADAM29	ADAM29	1.0
ADAM30	ADAM30	1.0
ADAM32	ADAM32	1.0
ADAM33	ADAM33	1.0
ADAM7	ADAM7	1.0
ADAM8	ADAM8	1.0
ADAM9	ADAM9	1.0
ADAMTS1	ADAMTS1	1.0
ADAMTS10	ADAMTS10	1.0
ADAMTS10	ADAMTS6	0.6210387323943662
ADAMTS12	ADAMTS12	1.0
ADAMTS13	ADAMTS13	1.0
ADAMTS14	ADAMTS14	1.0
ADAMTS14	ADAMTS3	0.5340459224069676
ADAMTS15	ADAMTS15	1.0
ADAMTS16	ADAMTS16	1.0
ADAMTS16	ADAMTS18	0.5531998429524931
ADAMTS17	ADAMTS17	1.0
ADAMTS17	ADAMTS19	0.5524384980578334
ADAMTS18	ADAMTS18	1.0
ADAMTS18	ADAMTS16	0.5561687031927474
ADAMTS19	ADAMTS19	1.0
ADAMTS19	ADAMTS17	0.5093365117203019
ADAMTS2	ADAMTS2	1.0
ADAMTS2	ADAMTS3	0.5423459244532803
ADAMTS20	ADAMTS20	1.0
ADAMTS3	ADAMTS3	1.0
ADAMTS3	ADAMTS2	0.5294117647058824
ADAMTS3	ADAMTS14	0.5250690880378998
ADAMTS4	ADAMTS4	1.0
ADAMTS5	ADAMTS5	1.0
ADAMTS6	ADAMTS6	1.0
ADAMTS6	ADAMTS10	0.6011981172443304
ADAMTS7	ADAMTS7	1.0
ADAMTS9	ADAMTS9	1.0
ADAMTSL1	ADAMTSL1	1.0
ADAMTSL2	ADAMTSL2	1.0
ADAMTSL3	ADAMTSL3	1.0
ADAMTSL4	ADAMTSL4	1.0
ADAMTSL5	ADAMTSL5	1.0
ADAP1	ADAP1	1.0
ADAP1	ADAP2	0.5847133757961783
ADAP2	ADAP2	1.0
ADAP2	ADAP1	0.5701863354037268
ADAR	ADAR	1.0
ADARB1	ADARB1	1.0
ADARB2	ADARB2	1.0
ADAT1	ADAT1	1.0
ADAT2	ADAT2	1.0
ADAT3	ADAT3	1.0
ADCK1	ADCK1	1.0
ADCK2	ADCK2	1.0
ADCK5	ADCK5	1.0
ADCY1	ADCY1	1.0
ADCY10	ADCY10	1.0
ADCY2	ADCY2	1.0
ADCY2	ADCY4	0.5176056338028169
ADCY3	ADCY3	1.0
ADCY4	ADCY4	1.0
ADCY4	ADCY2	0.5546522131887985
ADCY5	ADCY5	1.0
ADCY5	ADCY6	0.5817765916889058
ADCY6	ADCY6	1.0
ADCY6	ADCY5	0.6256177924217463
ADCY7	ADCY7	1.0
ADCY7	ADCY2	0.5178571428571429
ADCY8	ADCY8	1.0
ADCY9	ADCY9	1.0
ADCYAP1	ADCYAP1	1.0
ADCYAP1R1	ADCYAP1R1	1.0
ADD1	ADD1	1.0
ADD2	ADD2	1.0
ADD3	ADD3	1.0
ADD3	ADD2	0.5064758009543285
ADGB	ADGB	1.0
ADGRA1	ADGRA1	1.0
ADGRA2	ADGRA2	1.0
ADGRA3	ADGRA3	1.0
ADGRB1	ADGRB1	1.0
ADGRB2	ADGRB2	1.0
ADGRB3	ADGRB3	1.0
ADGRD1	ADGRD1	1.0
ADGRE2	ADGRE2	1.0
ADGRE2	ADGRE5	0.5830903790087464
ADGRE5	ADGRE5	1.0
ADGRE5	ADGRE2	0.5778807180081066
ADGRF1	ADGRF1	1.0
ADGRF3	ADGRF3	1.0
ADGRF4	ADGRF4	1.0
ADGRF5	ADGRF5	1.0
ADGRG1	ADGRG1	1.0
ADGRG2	ADGRG2	1.0
ADGRG3	ADGRG3	1.0
ADGRG4	ADGRG4	1.0
ADGRG5	ADGRG5	1.0
ADGRG6	ADGRG6	1.0
ADGRG7	ADGRG7	1.0
ADGRL1	ADGRL1	1.0
ADGRL1	ADGRL2	0.6275794300687848
ADGRL1	ADGRL3	0.5348837209302325
ADGRL2	ADGRL2	1.0
ADGRL2	ADGRL1	0.6182883176049463
ADGRL2	ADGRL3	0.5964855190367719
ADGRL3	ADGRL3	1.0
ADGRL3	ADGRL2	0.5532043530834341
ADGRV1	ADGRV1	1.0
ADH1A	ADH1A	1.0
ADH1A	ADH1B	0.9450261780104712
ADH1A	ADH1C	0.9358638743455497
ADH1A	ADH7	0.7159685863874345
ADH1A	ADH6	0.6269633507853403
ADH1A	ADH5	0.6256544502617801
ADH1A	ADH4	0.6034031413612565
ADH1B	ADH1B	1.0
ADH1B	ADH1C	0.9554973821989529
ADH1B	ADH1A	0.9450261780104712
ADH1B	ADH7	0.7238219895287958
ADH1B	ADH6	0.6335078534031413
ADH1B	ADH5	0.6295811518324608
ADH1B	ADH4	0.6138743455497382
ADH1C	ADH1C	1.0
ADH1C	ADH1B	0.9592641261498029
ADH1C	ADH1A	0.9395532194480947
ADH1C	ADH7	0.7253613666228647
ADH1C	ADH6	0.6268068331143233
ADH1C	ADH5	0.621550591327201
ADH1C	ADH4	0.6031537450722734
ADH4	ADH4	1.0
ADH4	ADH5	0.6134889753566797
ADH4	ADH1B	0.6083009079118028
ADH4	ADH1A	0.5979247730220493
ADH4	ADH1C	0.5953307392996109
ADH4	ADH7	0.5732814526588845
ADH4	ADH6	0.5719844357976653
ADH5	ADH5	1.0
ADH5	ADH1B	0.6526315789473685
ADH5	ADH1A	0.6486842105263158
ADH5	ADH1C	0.6421052631578947
ADH5	ADH4	0.6394736842105263
ADH5	ADH7	0.6092105263157894
ADH5	ADH6	0.6078947368421053
ADH6	ADH6	1.0
ADH6	ADH1B	0.6470588235294118
ADH6	ADH1A	0.6403743315508021
ADH6	ADH1C	0.6377005347593583
ADH6	ADH7	0.6136363636363636
ADH6	ADH5	0.5975935828877005
ADH6	ADH4	0.589572192513369
ADH7	ADH7	1.0
ADH7	ADH1B	0.7026683608640406
ADH7	ADH1C	0.7013977128335451
ADH7	ADH1A	0.6950444726810674
ADH7	ADH6	0.5832274459974587
ADH7	ADH5	0.5667090216010165
ADH7	ADH4	0.5616264294790343
ADHFE1	ADHFE1	1.0
ADI1	ADI1	1.0
ADIPOQ	ADIPOQ	1.0
ADIPOR1	ADIPOR1	1.0
ADIPOR1	ADIPOR2	0.6958762886597938
ADIPOR2	ADIPOR2	1.0
ADIPOR2	ADIPOR1	0.6491228070175439
ADIRF	ADIRF	1.0
ADK	ADK	1.0
ADM	ADM	1.0
ADM2	ADM2	1.0
ADM5	ADM5	1.0
ADNP	ADNP	1.0
ADNP2	ADNP2	1.0
ADO	ADO	1.0
ADORA1	ADORA1	1.0
ADORA2A	ADORA2A	1.0
ADORA2B	ADORA2B	1.0
ADORA2B	ADORA2A	0.5575221238938053
ADORA3	ADORA3	1.0
ADPGK	ADPGK	1.0
ADPRH	ADPRH	1.0
ADPRS	ADPRS	1.0
ADRA1A	ADRA1A	1.0
ADRA1B	ADRA1B	1.0
ADRA1D	ADRA1D	1.0
ADRA2A	ADRA2A	1.0
ADRA2B	ADRA2B	1.0
ADRA2C	ADRA2C	1.0
ADRB1	ADRB1	1.0
ADRB2	ADRB2	1.0
ADRB3	ADRB3	1.0
ADRM1	ADRM1	1.0
ADSL	ADSL	1.0
ADSS1	ADSS1	1.0
ADSS1	ADSS2	0.7707006369426752
ADSS2	ADSS2	1.0
ADSS2	ADSS1	0.7731629392971247
ADTRP	ADTRP	1.0
AEBP1	AEBP1	1.0
AEBP2	AEBP2	1.0
AEN	AEN	1.0
AFAP1	AFAP1	1.0
AFAP1L1	AFAP1L1	1.0
AFAP1L2	AFAP1L2	1.0
AFDN	AFDN	1.0
AFF1	AFF1	1.0
AFF2	AFF2	1.0
AFF3	AFF3	1.0
AFF4	AFF4	1.0
AFG1L	AFG1L	1.0
AFG3L2	AFG3L2	1.0
AFM	AFM	1.0
AFMID	AFMID	1.0
AFP	AFP	1.0
AFTPH	AFTPH	1.0
AGA	AGA	1.0
AGAP1	AGAP1	1.0
AGAP1	AGAP3	0.5109389243391067
AGAP2	AGAP2	1.0
AGAP3	AGAP3	1.0
AGAP3	AGAP1	0.5893451720310766
AGAP4	AGAP4	1.0
AGAP4	AGAP5	0.9706703910614525
AGAP4	AGAP6	0.9385474860335196
AGAP4	AGAP9	0.6682960893854749
AGAP4	AGAP1	0.5432960893854749
AGAP5	AGAP5	1.0
AGAP5	AGAP4	0.9706703910614525
AGAP5	AGAP6	0.8743016759776536
AGAP5	AGAP9	0.6641061452513967
AGAP5	AGAP1	0.547486033519553
AGAP6	AGAP6	1.0
AGAP6	AGAP4	0.9703971119133574
AGAP6	AGAP5	0.9046931407942238
AGAP6	AGAP9	0.6851985559566787
AGAP6	AGAP1	0.5588447653429602
AGAP9	AGAP9	1.0
AGAP9	AGAP4	0.6459754433833561
AGAP9	AGAP6	0.6439290586630286
AGAP9	AGAP5	0.6418826739427013
AGBL1	AGBL1	1.0
AGBL2	AGBL2	1.0
AGBL3	AGBL3	1.0
AGBL4	AGBL4	1.0
AGBL5	AGBL5	1.0
AGER	AGER	1.0
AGFG1	AGFG1	1.0
AGFG2	AGFG2	1.0
AGGF1	AGGF1	1.0
AGK	AGK	1.0
AGL	AGL	1.0
